1753031321;Trem;Sim;
1753031332;local_ref;2;
1753031332;Nome;Presidente Altino;
1753031332;Concessionária;Q1121227;
1753031332;Transporte Público;Parada;
1753031332;Estrada de ferro;Parada;
1753031332;Trem;Sim;
1753031363;local_ref;3;
1753031363;Nome;Presidente Altino;
1753031363;Concessionária;Q1121227;
1753031363;Transporte Público;Parada;
1753031363;Estrada de ferro;Parada;
1753031363;Trem;Sim;
1757656609;Auto estrada;Sinal de Trânsito;
1757656609;Sinal de Trânsito;Sinal;
1757757109;Auto estrada;Rotatória;
1757757129;Auto estrada;Rotatória;
1757757227;Auto estrada;Rotatória;
1757867235;Auto estrada;Rotatória;
1757867393;Sem saída;Sim;
1757867446;Sem saída;Sim;
1757867536;Sem saída;Sim;
1757867576;Sem saída;Sim;
1758366069;Auto estrada;Cruzamento;
1758366673;Sem saída;Sim;
1758366741;Auto estrada;Rotatória;
1758366876;Auto estrada;Rotatória;
1758396634;traffic_calming;Colisão;
1758396666;Auto estrada;Rotatória;
1758396671;Auto estrada;Rotatória;
1758396983;Cruzamento;zebra;
1758396983;Auto estrada;Cruzamento;
1758596045;Sem saída;Sim;
1758596501;Sem saída;Sim;
1758596504;Sem saída;Sim;
1758596509;Sem saída;Sim;
1758596517;Sem saída;Sim;
1758604104;Auto estrada;Rotatória;
1758896313;Cruzamento;zebra;
1758896313;Auto estrada;Cruzamento;
1758896369;traffic_calming;Colisão;
1759721332;Auto estrada;Cruzamento;
1759721351;Auto estrada;Cruzamento;
1775145879;Ônibus;Sim;
1775145879;Transporte Público;Parada;
1775145886;bench;no;
1775145886;Ônibus;Sim;
1775145886;Auto estrada;Parada;
1775145886;Transporte Público;platform;
1775145886;shelter;no;
1775145897;bench;no;
1775145897;Ônibus;Sim;
1775145897;Auto estrada;Parada;
1775145897;Transporte Público;platform;
1775145897;shelter;no;
1775145901;Ônibus;Sim;
1775145901;Transporte Público;Parada;
1775145904;Ônibus;Sim;
1775145904;Transporte Público;Parada;
1775145909;bench;no;
1775145909;Ônibus;Sim;
1775145909;Auto estrada;Parada;
1775145909;Transporte Público;platform;
1775145909;shelter;Sim;
1775145917;bench;no;
1775145917;Ônibus;Sim;
1775145917;Auto estrada;Parada;
1775145917;Transporte Público;platform;
1775145917;shelter;Sim;
1775145940;bench;no;
1775145940;Ônibus;Sim;
1775145940;Auto estrada;Parada;
1775145940;Transporte Público;platform;
1775145940;shelter;Sim;
1775145942;Ônibus;Sim;
1775145942;Transporte Público;Parada;
1775145945;bench;no;
1775145945;Ônibus;Sim;
1775145945;Auto estrada;Parada;
1775145945;Transporte Público;platform;
1775145945;shelter;Sim;
1775145949;Ônibus;Sim;
1775145949;Transporte Público;Parada;
1775145961;Ônibus;Sim;
1775145961;Transporte Público;Parada;
1777488337;Nome;Estrada da Pedreira;
1777488421;Nome;Estrada da Pedreira;
1777557710;Cruzamento;zebra;
1777557710;Auto estrada;Cruzamento;
1777557764;Auto estrada;Sinal de Trânsito;
1777557764;Sinal de Trânsito;Sinal;
1783879183;Nome;Frango Assado;
1783879183;Fazer compras;Padaria;
1798767261;Cruzamento;zebra;
1798767261;Auto estrada;Cruzamento;
1798767264;Cruzamento;zebra;
1798767264;Auto estrada;Cruzamento;
1804254291;Auto estrada;Cruzamento;
1804343905;Auto estrada;Sinal de Trânsito;
1828990334;Auto estrada;Sinal de Trânsito;
1828990334;Sinal de Trânsito;Sinal;
1831379021;Ônibus;Sim;
1831379021;Transporte Público;Parada;
1831379026;Ônibus;Sim;
1831379026;Transporte Público;Parada;
1834141792;Auto estrada;Rotatória;
1836962346;Transporte Público;Parada;
1838952197;Auto estrada;Sinal de Trânsito;
1838952197;Sinal de Trânsito;Sinal;
1838952356;traffic_calming;Colisão;
1838952516;Sem saída;Sim;
1838952516;Fonte;Bing;
1838952551;Sem saída;Sim;
1838952551;Fonte;Bing;
1838952591;Sem saída;Sim;
1838952591;Fonte;Bing;
1838952595;Sem saída;Sim;
1838952595;Fonte;Bing;
1838952631;Cruzamento;zebra;
1838952631;Auto estrada;Cruzamento;
1838952891;Auto estrada;Rotatória;
1839010613;Cruzamento;zebra;
1839010613;Auto estrada;Cruzamento;
1839010869;Auto estrada;Rotatória;
1839011303;Fonte;Bing;
1839066810;Cruzamento;zebra;
1839066810;Auto estrada;Cruzamento;
1839067451;Auto estrada;Rotatória;
1839067583;Sem saída;Sim;
1839099107;Auto estrada;Sinal de Trânsito;
1839099107;Sinal de Trânsito;Sinal;
1839099109;Auto estrada;Sinal de Trânsito;
1839099109;Sinal de Trânsito;Sinal;
1839099120;Auto estrada;Rotatória;
1839099330;Auto estrada;Rotatória;
1839099354;Auto estrada;Rotatória;
1839099598;Auto estrada;Rotatória;
1839839888;Cruzamento;zebra;
1839839888;Auto estrada;Cruzamento;
1839840341;Auto estrada;Rotatória;
1839857285;Sem saída;Sim;
1839857285;Fonte;Bing;
1839857286;Sem saída;Sim;
1839857286;Fonte;Bing;
1839857288;Sem saída;Sim;
1839857288;Fonte;Bing;
1839857292;Sem saída;Sim;
1839857292;Fonte;Bing;
1839857311;Auto estrada;Rotatória;
1839857311;Fonte;Bing;
1839857322;Sem saída;Sim;
1839857322;Fonte;Bing;
1839857323;Sem saída;Sim;
1839857323;Fonte;Bing;
1839857324;Sem saída;Sim;
1839857324;Fonte;Bing;
1839899816;Sem saída;Sim;
1839899816;Fonte;Bing;
1839900545;Sem saída;Sim;
1839900545;Fonte;Bing;
1839900548;Auto estrada;Rotatória;
1839900548;Fonte;Bing;
1839900597;Auto estrada;Rotatória;
1839900601;Sem saída;Sim;
1839900601;Fonte;Bing;
1839900609;Sem saída;Sim;
1839900609;Fonte;Bing;
1839900622;Auto estrada;Rotatória;
1839900673;Auto estrada;Rotatória;
1839900710;Auto estrada;Rotatória;
1839900751;Auto estrada;Rotatória;
1839900775;Auto estrada;Rotatória;
1839900854;Auto estrada;Rotatória;
1839954305;Auto estrada;Rotatória;
1839954307;Auto estrada;Rotatória;
1839969208;Auto estrada;Rotatória;
1839969258;Cruzamento;zebra;
1839969258;Auto estrada;Cruzamento;
1839969282;Auto estrada;Rotatória;
1840035716;Auto estrada;Sinal de Trânsito;
1840035716;Sinal de Trânsito;Sinal;
1840035717;Auto estrada;Sinal de Trânsito;
1840035717;Sinal de Trânsito;Sinal;
1840035725;Auto estrada;Rotatória;
1840035765;Auto estrada;Rotatória;
1840035786;Auto estrada;Rotatória;
1840035823;Auto estrada;Rotatória;
1840035824;Auto estrada;Rotatória;
1840035866;Auto estrada;Rotatória;
1840036018;Auto estrada;Rotatória;
1840036039;Auto estrada;Rotatória;
1840036049;Auto estrada;Rotatória;
1840036051;Auto estrada;Rotatória;
1840196145;Auto estrada;Rotatória;
1840320999;Auto estrada;Sinal de Trânsito;
1840320999;Sinal de Trânsito;Sinal;
1840321083;Sem saída;Sim;
1840321119;Cruzamento;zebra;
1840321119;Auto estrada;Cruzamento;
1840321222;traffic_calming;Colisão;
1840321292;Auto estrada;Rotatória;
1840321354;Cruzamento;zebra;
1840321354;Auto estrada;Cruzamento;
1840321882;traffic_calming;Colisão;
1840321889;traffic_calming;Colisão;
1840322207;traffic_calming;Colisão;
1840322473;traffic_calming;hump;
1840322578;traffic_calming;hump;
1840322682;traffic_calming;hump;
1840322751;traffic_calming;hump;
1840323006;Auto estrada;Sinal de Trânsito;
1840323006;Sinal de Trânsito;Sinal;
1840323012;Auto estrada;Sinal de Trânsito;
1840323012;Sinal de Trânsito;Sinal;
1840323091;Auto estrada;Rotatória;
1840323145;Auto estrada;Rotatória;
1840323231;traffic_calming;hump;
1840323252;traffic_calming;hump;
1840323265;Sem saída;Sim;
1840323265;Fonte;Bing;
1840323322;traffic_calming;hump;
1840323351;traffic_calming;hump;
1840323389;Auto estrada;Rotatória;
1840323427;traffic_calming;hump;
1840323499;traffic_calming;hump;
1840323592;traffic_calming;hump;
1840323832;Auto estrada;Rotatória;
1840323889;Auto estrada;Rotatória;
1840323975;Auto estrada;Rotatória;
1840324013;Auto estrada;Rotatória;
1840377156;Auto estrada;Rotatória;
1840377565;Auto estrada;Rotatória;
1840377731;Auto estrada;Rotatória;
1840377880;Auto estrada;Rotatória;
1840378079;Auto estrada;Rotatória;
1840434211;Sem saída;Sim;
1840434242;Auto estrada;Sinal de Trânsito;
1840434242;Sinal de Trânsito;Sinal;
1840434348;Sem saída;Sim;
1840434926;Auto estrada;Sinal de Trânsito;
1840434926;Sinal de Trânsito;Sinal;
1840435054;Auto estrada;Rotatória;
1840492673;Auto estrada;Sinal de Trânsito;
1840492673;Sinal de Trânsito;Sinal;
1840493011;Auto estrada;Sinal de Trânsito;
1840493011;Sinal de Trânsito;Sinal;
1840493189;Sem saída;Sim;
1840493265;Sem saída;Sim;
1840493335;Sem saída;Sim;
1840493989;Auto estrada;Rotatória;
1840494221;Auto estrada;Rotatória;
1840494235;Auto estrada;Rotatória;
1840494254;Auto estrada;Rotatória;
1840494495;Sem saída;Sim;
1840494621;Auto estrada;Rotatória;
1840494679;Auto estrada;Rotatória;
1840537593;Auto estrada;Rotatória;
1840537647;Auto estrada;Rotatória;
1840538055;Sem saída;Sim;
1840538055;Fonte;Bing;
1840538089;Sem saída;Sim;
1840538089;Fonte;Bing;
1840538121;Sem saída;Sim;
1840538121;Fonte;Bing;
1840538154;Sem saída;Sim;
1840538154;Fonte;Bing;
1840538169;traffic_calming;hump;
1840538234;Sem saída;Sim;
1840538234;Fonte;Bing;
1840538326;Sem saída;Sim;
1840538326;Fonte;Bing;
1840538387;Sem saída;Sim;
1840538387;Fonte;Bing;
1840559680;Auto estrada;Rotatória;
1840580718;Sem saída;Sim;
1840580990;Sem saída;Sim;
1844710186;Estrada de ferro;Interrupção de linha férrea;
1846229838;Cruzamento;zebra;
1846229838;Auto estrada;Cruzamento;
1847366170;Cruzamento;zebra;
1847366170;Auto estrada;Cruzamento;
1847409329;Sem saída;Sim;
1847409329;Fonte;Bing;
1847409365;Sem saída;Sim;
1847409365;Fonte;Bing;
1847428889;Sem saída;Sim;
1847428889;Fonte;Bing;
1847428908;Sem saída;Sim;
1847428908;Fonte;Bing;
1847460845;man_made;Torre;
1847460845;tower:type;Comunicação;
1848671743;Sem saída;Sim;
1851440659;local_ref;2;
1851440659;Nome;Piqueri;
1851440659;Transporte Público;Parada;
1851440659;Estrada de ferro;Parada;
1851440659;ref;PQR;
1851440659;Trem;Sim;
1852761182;Descrição;Spanish solution;
1852761182;local_ref;"3;4";
1852761182;Nome;Pirituba;
1852761182;Transporte Público;Parada;
1852761182;Estrada de ferro;Parada;
1852761182;ref;PRT;
1852761182;Trem;Sim;
1854369197;Auto estrada;Rotatória;
1855559446;Barreira;gate;
1855560939;Sem saída;Sim;
1870174118;local_ref;2;
1870174118;Nome;Vila Clarice;
1870174118;Transporte Público;Parada;
1870174118;Estrada de ferro;Parada;
1870174118;ref;VCL;
1870174208;Sem saída;Sim;
1870174307;Estrada de ferro;Interrupção de linha férrea;
1870649413;Sem saída;Sim;
1870649413;Fonte;Bing;
1870864411;Auto estrada;Rotatória;
1870864456;Auto estrada;Mini rotatória;
1870864457;Auto estrada;Rotatória;
1870864473;Barreira;block;
1870864483;Auto estrada;Rotatória;
1870864509;Auto estrada;Mini rotatória;
1870864537;Auto estrada;Mini rotatória;
1870864665;Auto estrada;Mini rotatória;
1870864679;Auto estrada;Rotatória;
1870864690;Auto estrada;Rotatória;
1871768963;Auto estrada;Rotatória;
1871768964;Auto estrada;Mini rotatória;
1871769033;Auto estrada;Rotatória;
1871769056;Barreira;block;
1871769176;Auto estrada;Rotatória;
1871769237;Auto estrada;Rotatória;
1871769349;Auto estrada;Rotatória;
1871906461;Auto estrada;Rotatória;
1871906469;Auto estrada;Rotatória;
1871929932;Auto estrada;Rotatória;
1873745732;Sem saída;Sim;
1873745760;Sem saída;Sim;
1873745765;Sem saída;Sim;
1873745778;Sem saída;Sim;
1873745779;Sem saída;Sim;
1873745791;Sem saída;Sim;
1873745807;Sem saída;Sim;
1873745843;Sem saída;Sim;
1875429546;Nome;Colinas d'Oeste Setor C;
1875429546;Lugar;suburb;
1875429547;Nome;IAPI;
1875429547;Lugar;suburb;
1875429548;Nome;Baronesa;
1875429548;Lugar;suburb;
1875429549;Nome;Vila Serventina;
1875429549;Lugar;suburb;
1875429550;Nome;Jardim Elvira;
1875429550;Lugar;suburb;
1875429552;Nome;Jardim Piratininga;
1875429552;Lugar;suburb;
1875429557;Nome;Jardim Rochdale;
1875429557;Lugar;suburb;
1875429561;Nome;Munhoz Júnior;
1875429561;Lugar;suburb;
1875429569;Nome;Helena Maria;
1875429569;Lugar;suburb;
1875429570;Nome;Portal d'Oeste;
1875429570;Lugar;suburb;
1875429571;Nome;Jardim Aliança;
1875429571;Lugar;suburb;
1876519949;Nome;Bel Jardim;
1876519949;Lugar;suburb;
1878559553;Nome;Parque Imperial-Barueri;
1878559553;Lugar;suburb;
1878559563;Nome;Chapéu de Couro-Portal d'Oeste II;
1878559563;Lugar;suburb;
1878597829;Nome;Colinas d'Oeste Setor E;
1878597829;Lugar;suburb;
1879736602;Nome;Jardim Bonança II;
1879736602;Lugar;suburb;
1879748085;Nome;Jardim Três Montanhas;
1879748085;Lugar;suburb;
1880358838;Nome;Terra Nossa;
1880358838;Lugar;suburb;
1880358843;Nome;Vila Canaã;
1880358843;Lugar;suburb;
1881970605;Nome;Vila Arco-Íris;
1881970605;Lugar;suburb;
1881977203;Nome;Jardim Esperança;
1881977203;Lugar;suburb;
1881995204;Nome;Industrial Anhangüera;
1881995204;Lugar;suburb;
1881995212;Nome;Jardim Santa Rita de Cássia;
1881995212;Lugar;suburb;
1881995228;Nome;Vila Simões de Almeida;
1881995228;Lugar;suburb;
1892036785;Nome;Vila Menck;
1892036785;Lugar;suburb;
1893901177;Auto estrada;Rotatória;
1895613990;Nome;Vila dos Remédios;
1895613990;Lugar;suburb;
1895614008;Nome;Jaguara;
1895614008;Lugar;suburb;
1896724526;Auto estrada;Rotatória;
1896724526;Fonte;IBGE;
1896724675;Auto estrada;Rotatória;
1896724675;Fonte;IBGE;
1896725261;Auto estrada;Rotatória;
1896725261;Fonte;IBGE;
1896725448;Auto estrada;Rotatória;
1896725448;Fonte;IBGE;
1897452265;Auto estrada;Rotatória;
1897452265;Fonte;IBGE;
1897468904;access;destination;
1897468904;Auto estrada;Rotatória;
1897468956;access;destination;
1897468956;Auto estrada;Rotatória;
1897468977;Auto estrada;Rotatória;
1897468977;Fonte;IBGE;
1897468986;Auto estrada;Rotatória;
1897468986;Fonte;IBGE;
1897469000;Auto estrada;Rotatória;
1897469000;Fonte;IBGE;
1897469001;Auto estrada;Rotatória;
1897469001;Fonte;IBGE;
1897469008;access;destination;
1897469008;Auto estrada;Rotatória;
1897469054;Auto estrada;Rotatória;
1897469054;Fonte;IBGE;
1897469059;access;destination;
1897469059;Auto estrada;Rotatória;
1898825225;Auto estrada;Rotatória;
1898825225;Sem saída;Sim;
1898825225;Fonte;Bing;
1911025008;Sem saída;Sim;
1911025008;Fonte;Bing;
1911025009;Sem saída;Sim;
1911025009;Fonte;Bing;
1926183068;Auto estrada;Rotatória;
1926183070;Auto estrada;Rotatória;
1944519845;Auto estrada;Parada;
1944519845;Transporte Público;platform;
1944520040;Transporte Público;Parada;
1946803497;Nome;Cohab I;
1946803497;Lugar;quarter;
1959022766;Auto estrada;Rotatória;
1962214201;Nome;Vila Silviânia;
1962214201;Lugar;suburb;
1965395130;Ônibus;Sim;
1965395130;Transporte Público;Parada;
1965406004;Transporte Público;Parada;
1977486315;Auto estrada;Rotatória;
1979522826;Auto estrada;Rotatória;
1979522829;Auto estrada;Rotatória;
1979522845;Auto estrada;Rotatória;
1979522847;Nome;Jardim Maria Helena;
1979522847;Lugar;suburb;
1979522850;Auto estrada;Rotatória;
1979522853;Nome;Vila Militar;
1979522853;Lugar;hamlet;
1979522859;traffic_calming;hump;
1979522861;Auto estrada;Rotatória;
1979522865;Auto estrada;Rotatória;
1979522889;Auto estrada;Rotatória;
1979522900;Auto estrada;Rotatória;
1980261417;Nome;Jardim Iracema;
1980261417;Lugar;suburb;
1982216554;Auto estrada;Rotatória;
1985067616;Fonte;Bing;
1985067652;Sem saída;Sim;
1985067652;Fonte;Bing;
1985067678;Fonte;Bing;
1985067680;Sem saída;Sim;
1985067680;Fonte;Bing;
1985100832;Nome;Monte Carmello;
1985100832;Lugar;suburb;
1988261575;Sem saída;Sim;
1988261576;Sem saída;Sim;
1988261585;Sem saída;Sim;
1988261596;Sem saída;Sim;
1988261598;Cruzamento;zebra;
1988261598;Auto estrada;Cruzamento;
1988261622;Sem saída;Sim;
1988261640;traffic_calming;hump;
1988261704;Sem saída;Sim;
1988261710;Sem saída;Sim;
1988261725;Sem saída;Sim;
1988261737;Sem saída;Sim;
1988261750;Sem saída;Sim;
1988261752;Sem saída;Sim;
1988261762;Sem saída;Sim;
1988261764;Sem saída;Sim;
1988261765;Auto estrada;Rotatória;
1988261769;Auto estrada;Rotatória;
1988261770;Auto estrada;Rotatória;
1988261776;Auto estrada;Rotatória;
1997626275;local_ref;2;
1997626275;Nome;Lapa (Linha 7);
1997626275;Transporte Público;Parada;
1997626275;Estrada de ferro;Parada;
1997626275;Trem;Sim;
1997626287;local_ref;1;
1997626287;Nome;Piqueri;
1997626287;Transporte Público;Parada;
1997626287;Estrada de ferro;Parada;
1997626287;ref;PQR;
1997626287;Trem;Sim;
1997642392;local_ref;1;
1997642392;Nome;Pirituba;
1997642392;Transporte Público;Parada;
1997642392;Estrada de ferro;Parada;
1997642392;ref;PRT;
1997642392;Trem;Sim;
1997695941;local_ref;2;
1997695941;Nome;Água Branca;
1997695941;Transporte Público;Parada;
1997695941;Estrada de ferro;Parada;
1997695941;ref;ABR;
1997695941;Trem;Sim;
2006281127;Auto estrada;Parada;
2006281127;local_ref;Portaria 2;
2006281127;Nome;Portaria 2;
2006281127;Transporte Público;platform;
2006281127;shelter;Sim;
2006281127;Fonte;Circular 2;
2006281134;Ônibus;Sim;
2006281134;Auto estrada;Parada;
2006281134;local_ref;Poli-Mecânica;
2006281134;Nome;Poli-Mecânica;
2006281134;Transporte Público;platform;
2006281134;shelter;Sim;
2006281134;Fonte;Circular 1;
2006303582;Auto estrada;Parada;
2006303582;local_ref;Poli-Metalurgia;
2006303582;Nome;Poli-Metalurgia;
2006303582;Transporte Público;platform;
2006303582;shelter;Sim;
2006303582;Fonte;Circular 1;
2015870522;Sem saída;Sim;
2015870522;Fonte;Bing;
2015870523;Sem saída;Sim;
2015870523;Fonte;Bing;
2018316057;Nome;Quitaúna;
2018316057;Lugar;suburb;
2018316639;Nome;Cidade das Flores;
2018316639;Lugar;suburb;
2020751094;Barreira;double_half;
2020751094;Cruzamento com sinal sonoro;Sim;
2020751094;Cruzamento iluminado;Sim;
2020751094;Cruzamento em diagonal;Sim;
2020751094;Estrada de ferro;Cruzamento;
2020751094;supervised;Sim;
2020751095;Barreira;double_half;
2020751095;Cruzamento com sinal sonoro;Sim;
2020751095;Cruzamento iluminado;Sim;
2020751095;Cruzamento em diagonal;Sim;
2020751095;Estrada de ferro;Cruzamento;
2020751095;supervised;Sim;
2023633955;Barreira;half;
2023633955;Cruzamento com sinal sonoro;Sim;
2023633955;Cruzamento com chicane;no;
2023633955;Cruzamento iluminado;Sim;
2023633955;Cruzamento em diagonal;Sim;
2023633955;Cruzamento Supervisionado;attendant;
2023633955;Estrada de ferro;Cruzamento;
2043173804;Energia;Torre;
2043173805;Energia;Torre;
2043173806;Energia;Torre;
2043173807;Energia;Torre;
2043173808;Energia;Torre;
2043173809;Energia;Torre;
2043173810;Energia;Torre;
2043173811;Energia;Torre;
2043173812;Energia;Torre;
2043173813;Energia;Torre;
2043173814;Energia;Torre;
2043173824;Energia;Torre;
2043173837;Energia;Torre;
2043173870;Energia;Torre;
2043173972;Energia;Torre;
2043173989;Energia;Torre;
2043174026;Energia;Torre;
2043174048;Energia;Torre;
2043174083;Energia;Torre;
2043174085;Energia;Torre;
2043174086;Energia;Torre;
2043174087;Energia;Torre;
2043174088;Energia;Torre;
2043174089;Energia;Torre;
2043174090;Energia;Torre;
2043174091;Energia;Torre;
2043174092;Energia;Torre;
2043174105;Energia;Torre;
2043174119;Energia;Torre;
2043174133;Energia;Torre;
2043174223;Energia;Torre;
2043174281;Energia;Torre;
2043174356;Energia;Torre;
2043174409;Energia;Torre;
2043174419;Energia;Torre;
2043174420;Energia;Torre;
2043174434;Energia;Torre;
2043174444;Energia;Torre;
2043174451;Energia;Torre;
2043174457;Energia;Torre;
2043174486;Energia;Torre;
2043174585;Energia;Torre;
2043174768;Energia;Torre;
2043174821;Energia;Torre;
2051906275;Sem saída;Sim;
2051906275;Fonte;Bing;
2051906277;Auto estrada;Rotatória;
2051906277;Fonte;Bing;
2072228514;Nome;Jardim Bom Sucesso;
2072228514;Lugar;suburb;
2072228529;Nome;Vila Velloso;
2072228529;Lugar;suburb;
2104044760;Cruzamento;zebra;
2104044760;Auto estrada;Cruzamento;
2104044760;Fonte;Bing;
2104044760;traffic_calming;hump;
2104044760;uncontrolled;Sim;
2104362840;Fazer compras;Padaria;
2104362841;Fazer compras;Supermercado;
2104363112;Nome;Supermercado Lopesa;
2104363112;Fazer compras;Supermercado;
2104364328;Nome;Açougue Torrão;
2104364328;Fazer compras;butcher;
2104364972;amenity;Farmácia;
2104366091;Fazer compras;car_repair;
2104367080;amenity;Posto de gasolina;
2104367664;Ônibus;Sim;
2104367664;Auto estrada;Parada;
2104367664;Transporte Público;platform;
2104367665;Auto estrada;Parada;
2108255023;Auto estrada;Cruzamento;
2109919900;Auto estrada;Sinal de Trânsito;
2109922652;Auto estrada;Sinal de Trânsito;
2130305308;Auto estrada;Sinal de Trânsito;
2130307253;Auto estrada;Sinal de Trânsito;
2137750200;amenity;bar;
2137750200;Nome;Bar do Cheiroso;
2172702188;Via fluvial;Portão de bloqueio;
2172702191;Via fluvial;Portão de bloqueio;
2191962129;Auto estrada;Rotatória;
2191962146;Auto estrada;Rotatória;
2191962168;Nome;Vila Quitauna;
2191962168;Lugar;suburb;
2212088051;traffic_calming;hump;
2212088088;traffic_calming;hump;
2212089477;Auto estrada;Sinal de Trânsito;
2212105920;traffic_calming;Colisão;
2267086609;Ônibus;Sim;
2267086609;Transporte Público;Parada;
2267086610;Ônibus;Sim;
2267086610;Auto estrada;Parada;
2267086610;Transporte Público;platform;
2267086611;Ônibus;Sim;
2267086611;Auto estrada;Parada;
2267086611;Transporte Público;platform;
2267086612;Ônibus;Sim;
2267086612;Transporte Público;Parada;
2267086613;Ônibus;Sim;
2267086613;Auto estrada;Parada;
2267086613;Transporte Público;platform;
2267086614;Ônibus;Sim;
2267086614;Transporte Público;Parada;
2267086615;Ônibus;Sim;
2267086615;Auto estrada;Parada;
2267086615;Transporte Público;platform;
2267086617;Ônibus;Sim;
2267086617;Auto estrada;Parada;
2267086617;Transporte Público;platform;
2267086619;Ônibus;Sim;
2267086619;Auto estrada;Parada;
2267086619;Transporte Público;platform;
2267086620;Ônibus;Sim;
2267086620;Transporte Público;Parada;
2269695813;Auto estrada;Rotatória;
2269888284;Nome;Jardim Pacheco;
2269888284;Lugar;suburb;
2269888302;Nome;Jardim São Silvestre;
2269888302;Lugar;suburb;
2269888303;Nome;Jardim Roberto;
2269888303;Lugar;suburb;
2271266340;Cruzamento;zebra;
2271266340;Auto estrada;Cruzamento;
2272186471;Estrada de ferro;halt;
2272186471;Nome;Cimenrita;
2317828363;Auto estrada;Sinal de Trânsito;
2332218229;traffic_calming;hump;
2332218271;Bicicleta;Sim;
2332218271;Auto estrada;Cruzamento;
2336596900;Barreira;gate;
2342791980;Nome;Parque Continental;
2342791980;Lugar;suburb;
2348690341;Auto estrada;Cruzamento;
2348690341;Fonte;Bing;
2367284063;Cruzamento;zebra;
2367284063;Auto estrada;Cruzamento;
2367284063;Fonte;Bing;
2367284063;traffic_calming;table;
2367284063;uncontrolled;Sim;
2367348751;Bicicleta;Sim;
2367348751;Auto estrada;Cruzamento;
2367349895;Bicicleta;Sim;
2367349895;Auto estrada;Cruzamento;
2367358491;Bicicleta;Sim;
2367358491;Auto estrada;Cruzamento;
2367358495;Bicicleta;Sim;
2367358495;Auto estrada;Cruzamento;
2367358501;Bicicleta;Sim;
2367358501;Auto estrada;Cruzamento;
2367358502;Bicicleta;Sim;
2367358502;Auto estrada;Cruzamento;
2367360449;Bicicleta;Sim;
2367360449;Auto estrada;Cruzamento;
2367361733;Bicicleta;Sim;
2367361733;Auto estrada;Cruzamento;
2367367967;Bicicleta;Sim;
2367367967;Auto estrada;Cruzamento;
2367375242;Auto estrada;Cruzamento;
2367380291;Bicicleta;Sim;
2367380291;Auto estrada;Cruzamento;
2367383858;Bicicleta;Sim;
2367383858;Auto estrada;Cruzamento;
2367411237;Bicicleta;Sim;
2367411237;Auto estrada;Cruzamento;
2367411241;Bicicleta;Sim;
2367411241;Auto estrada;Cruzamento;
2379233579;traffic_calming;hump;
2379427490;entrance;main;
2379427500;entrance;Saída;
2379427688;Auto estrada;Rotatória;
2379427731;Auto estrada;Rotatória;
2398458256;traffic_calming;hump;
2411910959;Nome;Ecil Energia;
2411910959;Número;54;
2411910959;CEP;06543325;
2411910959;Rua;Alameda Europa;
2411910959;building;office;
2411910959;Nome;ECIL Energia;
2428025781;amenity;Farmácia;
2428025792;Fazer compras;gift;
2428025832;amenity;Restaurante;
2428025835;amenity;bar;
2428026016;amenity;cafe;
2428026127;amenity;Banco;
2428026127;Nome;ITAU;
2428026526;amenity;Caixa eletrônico;
2428032974;Fazer compras;clothes;
2428033587;Fazer compras;toys;
2428033591;Fazer compras;department_store;
2428033958;Fazer compras;gift;
2428034562;Fazer compras;books;
2428191024;Energia;Torre;
2428191030;Energia;Torre;
2428191752;Auto estrada;Sinal de Trânsito;
2428433128;access;destination;
2428433128;Barreira;gate;
2428433128;entrance;service;
2428433129;Barreira;gate;
2428433129;exit;service;
2428433131;access;destination;
2428433131;Barreira;gate;
2428433131;entrance;service;
2428433133;access;destination;
2428433133;Barreira;gate;
2428433133;entrance;main_entrance;
2428433133;Nome;Residencial Plus (Social);
2428434927;Auto estrada;Rotatória;
2428447166;Barreira;block;
2428447169;Auto estrada;Rotatória;
2428447171;aeroway;Heliponto;
2428447178;Barreira;gate;
2428447179;Barreira;block;
2428447180;Barreira;gate;
2428447181;aeroway;Heliponto;
2428447475;access;destination;
2428447475;Barreira;lift_gate;
2428447475;exit;Sim;
2428447475;Nome;Residencial 3;
2428447476;access;destination;
2428447476;Barreira;lift_gate;
2428447476;entrance;main_entrance;
2428447476;Nome;Residencial 3;
2429184949;building;Sim;
2429185054;Auto estrada;Parada;
2429186304;amenity;Caixa eletrônico;
2442585592;leisure;Centro Desportivo;
2442585592;Nome;Clube Atlético Osasco;
2448473351;Auto estrada;Cruzamento;
2448473355;Auto estrada;Cruzamento;
2448473359;Auto estrada;Cruzamento;
2449670225;Auto estrada;Cruzamento;
2458882432;amenity;Banco;
2458882432;Nome;Santander;
2467004899;Sem saída;Sim;
2467005035;Auto estrada;Rotatória;
2467584819;Cruzamento;zebra;
2467584819;Auto estrada;Cruzamento;
2476121821;Cidade;São Paulo;
2476121821;CEP;05319000;
2476121821;Rua;Avenida Queiroz Filho;
2476121821;Nome;Pinturas Ypiranga Ltda;
2476121821;Telefone;01130227070;
2477069019;amenity;Posto de gasolina;
2477069019;Marca;Ipiranga;
2477232273;Auto estrada;Rotatória;
2477234887;Auto estrada;Sinal de Trânsito;
2487197627;Energia;Torre;
2493065350;Auto estrada;Sinal de Trânsito;
2493065350;Sinal de Trânsito;Sinal;
2500251016;Auto estrada;Sinal de Trânsito;
2500270261;traffic_calming;hump;
